time,depth1,depth2,depth3,depth4,depth5,depth6,depth7,depth8
02.01.2022 13:00:00,19.59828202,19.59828202,19.54431097,17.58331677,16.54197474,16.02452353,15.64585852,15.30941815
02.01.2022 13:10:00,19.41349528,19.41349528,19.5311481,17.59964578,16.54944146,16.02625922,15.64642946,15.30983593
02.01.2022 13:20:00,19.23015249,19.23015249,19.51591658,17.61549459,16.55699737,16.02806411,15.6470119,15.31025268
02.01.2022 13:30:00,19.04861359,19.04861359,19.49865863,17.63084293,16.56463419,16.02993822,15.64760658,15.31066857
02.01.2022 13:40:00,18.86923492,18.86923492,19.47942028,17.64567149,16.57234353,16.03188144,15.64821425,15.31108378
02.01.2022 13:50:00,18.69236849,18.69236849,19.45825122,17.65996193,16.58011688,16.03389355,15.64883564,15.3114985
02.01.2022 14:00:00,18.51836135,18.51836135,19.43520479,17.67369694,16.58794559,16.03597421,15.64947145,15.31191292
02.01.2022 14:10:00,18.34755487,18.34755487,19.41033781,17.68686024,16.59582097,16.03812297,15.65012238,15.31232725
02.01.2022 14:20:00,18.18028417,18.18028417,19.38371047,17.69943666,16.60373423,16.04033927,15.6507891,15.3127417
02.01.2022 14:30:00,18.01687739,18.01687739,19.35538627,17.71141213,16.61167652,16.04262244,15.65147225,15.31315648
02.01.2022 14:40:00,17.85765516,17.85765516,19.32543186,17.72277371,16.61963898,16.04497168,15.65217248,15.3135718
02.01.2022 14:50:00,17.70292991,17.70292991,19.29391692,17.73350963,16.62761269,16.0473861,15.6528904,15.31398789
02.01.2022 15:00:00,17.55300531,17.55300531,19.26091399,17.7436093,16.63558875,16.0498647,15.65362659,15.31440498
02.01.2022 15:10:00,17.40817571,17.40817571,19.22649842,17.75306332,16.64355826,16.05240636,15.65438161,15.3148233
02.01.2022 15:20:00,17.26872554,17.26872554,19.19074814,17.76186353,16.65151235,16.05500988,15.65515601,15.31524309
02.01.2022 15:30:00,17.13492879,17.13492879,19.15374354,17.77000299,16.65944221,16.05767393,15.65595029,15.31566458
02.01.2022 15:40:00,17.00704849,17.00704849,19.11556734,17.777476,16.66733906,16.06039711,15.65676494,15.31608801
02.01.2022 15:50:00,16.88533619,16.88533619,19.07630438,17.78427814,16.67519421,16.06317789,15.65760041,15.31651364
02.01.2022 16:00:00,16.77003153,16.77003153,19.03604153,17.79040624,16.68299907,16.06601467,15.65845713,15.31694171
02.01.2022 16:10:00,16.6613617,16.6613617,18.99486744,17.79585839,16.69074515,16.06890576,15.65933549,15.31737246
02.01.2022 16:20:00,16.55954109,16.55954109,18.95287243,17.80063397,16.69842408,16.07184936,15.66023587,15.31780614
02.01.2022 16:30:00,16.46477085,16.46477085,18.91014833,17.80473363,16.70602766,16.07484362,15.6611586,15.31824301
02.01.2022 16:40:00,16.37723848,16.37723848,18.86678822,17.80815928,16.7135478,16.07788657,15.66210398,15.31868332
02.01.2022 16:50:00,16.29711751,16.29711751,18.82288634,17.81091411,16.72097662,16.08097619,15.66307228,15.3191273
02.01.2022 17:00:00,16.22456717,16.22456717,18.77853789,17.81300256,16.72830639,16.08411037,15.66406373,15.31957523
02.01.2022 17:10:00,16.15973206,16.15973206,18.7338388,17.81443034,16.73552962,16.08728695,15.66507855,15.32002733
02.01.2022 17:20:00,16.10274189,16.10274189,18.68888561,17.81520438,16.742639,16.09050368,15.6661169,15.32048386
02.01.2022 17:30:00,16.05371123,16.05371123,18.64377524,17.81533283,16.74962745,16.09375827,15.66717891,15.32094506
02.01.2022 17:40:00,16.0127393,16.0127393,18.59860484,17.81482509,16.75648816,16.09704835,15.6682647,15.32141117
02.01.2022 17:50:00,15.97990977,15.97990977,18.55347156,17.81369171,16.76321453,16.10037151,15.66937432,15.32188244
02.01.2022 18:00:00,15.95529061,15.95529061,18.50847243,17.81194443,16.76980026,16.1037253,15.67050781,15.32235909
02.01.2022 18:10:00,15.93893394,15.93893394,18.4637041,17.80959613,16.7762393,16.10710721,15.67166517,15.32284137
02.01.2022 18:20:00,15.93087597,15.93087597,18.41926271,17.80666082,16.78252591,16.1105147,15.67284635,15.32332949
02.01.2022 18:30:00,15.93113689,15.93113689,18.37524368,17.8031536,16.78865464,16.11394519,15.6740513,15.32382368
02.01.2022 18:40:00,15.93972085,15.93972085,18.33174155,17.79909064,16.79462034,16.11739606,15.67527989,15.32432417
02.01.2022 18:50:00,15.95661596,15.95661596,18.28884977,17.79448915,16.80041819,16.1208647,15.67653199,15.32483116
02.01.2022 19:00:00,15.9817943,15.9817943,18.24666054,17.78936732,16.80604368,16.12434843,15.67780743,15.32534486
02.01.2022 19:10:00,16.01521196,16.01521196,18.20526464,17.78374434,16.81149265,16.12784461,15.67910599,15.32586547
02.01.2022 19:20:00,16.05680917,16.05680917,18.16475124,17.7776403,16.81676129,16.13135054,15.68042744,15.32639318
02.01.2022 19:30:00,16.10651037,16.10651037,18.12520773,17.77107619,16.82184611,16.13486354,15.68177149,15.32692819
02.01.2022 19:40:00,16.16422435,16.16422435,18.08671957,17.76407386,16.826744,16.13838092,15.68313785,15.32747067
02.01.2022 19:50:00,16.22984447,16.22984447,18.04937011,17.75665595,16.83145221,16.14190001,15.68452616,15.32802081
02.01.2022 20:00:00,16.30324881,16.30324881,18.01324045,17.74884588,16.83596834,16.14541813,15.68593607,15.32857875
02.01.2022 20:10:00,16.38430045,16.38430045,17.97840926,17.74066778,16.84029036,16.14893263,15.68736717,15.32914467
02.01.2022 20:20:00,16.47284768,16.47284768,17.94495266,17.73214645,16.84441664,16.15244087,15.68881902,15.32971871
02.01.2022 20:30:00,16.56872435,16.56872435,17.91294402,17.72330732,16.84834591,16.15594023,15.69029118,15.330301
02.01.2022 20:40:00,16.67175011,16.67175011,17.88245391,17.71417639,16.85207726,16.15942814,15.69178314,15.33089169
02.01.2022 20:50:00,16.78173084,16.78173084,17.85354986,17.70478021,16.85561019,16.16290203,15.6932944,15.33149089
02.01.2022 21:00:00,16.89845894,16.89845894,17.82629632,17.69514577,16.85894457,16.1663594,15.69482442,15.33209872
02.01.2022 21:10:00,17.02171377,17.02171377,17.80075449,17.68530049,16.86208064,16.16979778,15.69637262,15.33271528
02.01.2022 21:20:00,17.15126207,17.15126207,17.7769822,17.67527219,16.86501903,16.17321475,15.69793841,15.33334067
02.01.2022 21:30:00,17.28685838,17.28685838,17.75503383,17.66508897,16.86776074,16.17660794,15.69952119,15.33397496
02.01.2022 21:40:00,17.42824554,17.42824554,17.73496017,17.65477921,16.87030717,16.17997504,15.7011203,15.33461824
02.01.2022 21:50:00,17.57515514,17.57515514,17.71680837,17.6443715,16.87266005,16.18331379,15.70273511,15.33527056
02.01.2022 22:00:00,17.72730808,17.72730808,17.70062179,17.63389457,16.87482151,16.186622,15.70436492,15.33593198
02.01.2022 22:10:00,17.88441504,17.88441504,17.68643997,17.62337726,16.87679405,16.18989757,15.70600905,15.33660254
02.01.2022 22:20:00,18.04617708,18.04617708,17.67429851,17.61284845,16.8785805,16.19313843,15.70766679,15.33728228
02.01.2022 22:30:00,18.21228621,18.21228621,17.66422906,17.602337,16.88018407,16.19634264,15.70933739,15.33797121
02.01.2022 22:40:00,18.38242594,18.38242594,17.65625918,17.59187172,16.8816083,16.19950828,15.71102013,15.33866936
02.01.2022 22:50:00,18.5562719,18.5562719,17.65041237,17.58148126,16.88285708,16.20263357,15.71271425,15.33937671
02.01.2022 23:00:00,18.73349248,18.73349248,17.64670795,17.57119413,16.88393463,16.20571677,15.71441898,15.34009327
02.01.2022 23:10:00,18.91374942,18.91374942,17.64516109,17.5610386,16.88484549,16.20875627,15.71613353,15.340819
02.01.2022 23:20:00,19.09669849,19.09669849,17.64578274,17.55104262,16.88559453,16.21175052,15.71785714,15.34155389
02.01.2022 23:30:00,19.28199014,19.28199014,17.6485796,17.54123383,16.88618691,16.21469809,15.719589,15.34229789
02.01.2022 23:40:00,19.46927013,19.46927013,17.65355414,17.53163947,16.88662808,16.21759763,15.72132831,15.34305095
02.01.2022 23:50:00,19.65818025,19.65818025,17.66070458,17.52228632,16.88692379,16.2204479,15.72307428,15.343813
03.01.2022 00:00:00,19.84835897,19.84835897,17.67002489,17.51320068,16.88708005,16.22324776,15.72482608,15.34458398
03.01.2022 00:10:00,20.03944217,20.03944217,17.6815048,17.50440829,16.88710316,16.22599618,15.72658293,15.34536381
03.01.2022 00:20:00,20.23106378,20.23106378,17.69512983,17.49593429,16.88699962,16.22869222,15.728344,15.34615239
03.01.2022 00:30:00,20.4228565,20.4228565,17.71088131,17.48780318,16.88677621,16.23133508,15.7301085,15.34694963
03.01.2022 00:40:00,20.61445251,20.61445251,17.72873641,17.48003876,16.88643992,16.23392403,15.73187561,15.34775541
03.01.2022 00:50:00,20.80548418,20.80548418,17.74866818,17.47266409,16.88599793,16.23645847,15.73364455,15.34856962
03.01.2022 01:00:00,20.99558472,20.99558472,17.77064564,17.46570145,16.88545764,16.23893793,15.73541452,15.34939212
03.01.2022 01:10:00,21.18438892,21.18438892,17.79463377,17.45917228,16.88482663,16.24136202,15.73718473,15.35022278
03.01.2022 01:20:00,21.37153385,21.37153385,17.82059364,17.45309719,16.88411262,16.24373048,15.73895441,15.35106146
03.01.2022 01:30:00,21.55665953,21.55665953,17.84848244,17.44749583,16.88332352,16.24604316,15.74072278,15.351908
03.01.2022 01:40:00,21.73940962,21.73940962,17.8782536,17.44238694,16.88246735,16.24830002,15.74248911,15.35276223
03.01.2022 01:50:00,21.9194321,21.9194321,17.90985685,17.43778827,16.88155225,16.25050115,15.74425264,15.353624
03.01.2022 02:00:00,22.09637994,22.09637994,17.9432383,17.43371655,16.88058647,16.25264672,15.74601266,15.35449313
03.01.2022 02:10:00,22.26991177,22.26991177,17.97834061,17.43018746,16.87957835,16.25473705,15.74776844,15.35536942
03.01.2022 02:20:00,22.43969253,22.43969253,18.01510301,17.42721561,16.87853631,16.25677254,15.7495193,15.3562527
03.01.2022 02:30:00,22.60539407,22.60539407,18.05346149,17.42481449,16.8774688,16.25875372,15.75126455,15.35714277
03.01.2022 02:40:00,22.76669583,22.76669583,18.09334887,17.42299647,16.87638433,16.26068122,15.75300355,15.35803941
03.01.2022 02:50:00,22.92328543,22.92328543,18.13469496,17.42177276,16.87529144,16.26255579,15.75473566,15.35894244
03.01.2022 03:00:00,23.07485925,23.07485925,18.17742669,17.42115338,16.87419866,16.26437827,15.75646026,15.35985162
03.01.2022 03:10:00,23.22112302,23.22112302,18.22146823,17.42114718,16.8731145,16.26614962,15.75817677,15.36076676
03.01.2022 03:20:00,23.36179239,23.36179239,18.26674113,17.42176175,16.87204747,16.26787088,15.75988462,15.36168762
03.01.2022 03:30:00,23.49659345,23.49659345,18.31316452,17.4230035,16.87100602,16.26954323,15.76158326,15.36261398
03.01.2022 03:40:00,23.62526327,23.62526327,18.3606552,17.42487756,16.86999854,16.2711679,15.76327219,15.36354561
03.01.2022 03:50:00,23.74755039,23.74755039,18.40912782,17.42738781,16.86903336,16.27274626,15.7649509,15.36448227
03.01.2022 04:00:00,23.8632153,23.8632153,18.45849508,17.4305369,16.86811869,16.27427974,15.76661895,15.36542375
03.01.2022 04:10:00,23.97203092,23.97203092,18.50866784,17.43432618,16.86726265,16.27576987,15.7682759,15.36636979
03.01.2022 04:20:00,24.07378299,24.07378299,18.55955532,17.43875574,16.86647323,16.27721828,15.76992135,15.36732016
03.01.2022 04:30:00,24.16827051,24.16827051,18.61106527,17.44382442,16.8657583,16.27862666,15.77155492,15.36827462
03.01.2022 04:40:00,24.25530612,24.25530612,18.66310412,17.44952975,16.86512554,16.2799968,15.77317628,15.36923292
03.01.2022 04:50:00,24.33471643,24.33471643,18.71557721,17.45586805,16.86458248,16.28133055,15.7747851,15.37019484
03.01.2022 05:00:00,24.4063424,24.4063424,18.76838893,17.46283433,16.86413647,16.28262985,15.77638112,15.37116012
03.01.2022 05:10:00,24.47003959,24.47003959,18.82144289,17.47042239,16.86379466,16.2838967,15.77796408,15.37212853
03.01.2022 05:20:00,24.52567847,24.52567847,18.87464215,17.47862478,16.86356396,16.28513316,15.77953377,15.37309982
03.01.2022 05:30:00,24.57314466,24.57314466,18.92788937,17.48743283,16.86345109,16.28634136,15.78109001,15.37407377
03.01.2022 05:40:00,24.61233914,24.61233914,18.981087,17.49683665,16.86346252,16.28752348,15.78263265,15.37505012
03.01.2022 05:50:00,24.64317845,24.64317845,19.03413748,17.50682519,16.86360445,16.28868175,15.78416158,15.37602865
03.01.2022 06:00:00,24.66559484,24.66559484,19.0869434,17.5173862,16.86388285,16.28981846,15.7856767,15.37700913
03.01.2022 06:10:00,24.67953639,24.67953639,19.13940771,17.52850631,16.86430337,16.29093593,15.78717799,15.37799133
03.01.2022 06:20:00,24.68496714,24.68496714,19.1914339,17.54017102,16.86487141,16.29203652,15.78866541,15.37897502
03.01.2022 06:30:00,24.68186715,24.68186715,19.24292617,17.55236474,16.86559207,16.29312264,15.790139,15.37995998
03.01.2022 06:40:00,24.67023249,24.67023249,19.29378961,17.56507082,16.86647011,16.29419671,15.7915988,15.38094599
03.01.2022 06:50:00,24.65007533,24.65007533,19.34393042,17.57827158,16.86751001,16.29526117,15.7930449,15.38193285
03.01.2022 07:00:00,24.62142386,24.62142386,19.39325603,17.59194834,16.8687159,16.2963185,15.79447741,15.38292034
03.01.2022 07:10:00,24.58432224,24.58432224,19.44167533,17.60608144,16.8700916,16.29737119,15.79589649,15.38390826
03.01.2022 07:20:00,24.53883055,24.53883055,19.48909879,17.62065032,16.87164056,16.29842173,15.79730233,15.38489643
03.01.2022 07:30:00,24.48502463,24.48502463,19.53543869,17.63563353,16.8733659,16.29947261,15.79869514,15.38588464
03.01.2022 07:40:00,24.42299598,24.42299598,19.58060924,17.65100875,16.87527038,16.30052634,15.80007516,15.38687272
03.01.2022 07:50:00,24.35285156,24.35285156,19.62452676,17.66675289,16.87735641,16.30158541,15.80144267,15.38786048
03.01.2022 08:00:00,24.2747136,24.2747136,19.66710985,17.68284207,16.87962602,16.3026523,15.80279798,15.38884777
03.01.2022 08:10:00,24.18871935,24.18871935,19.70827951,17.69925172,16.88208087,16.30372947,15.80414143,15.38983442
03.01.2022 08:20:00,24.09502084,24.09502084,19.74795933,17.71595657,16.88472227,16.30481939,15.80547339,15.39082026
03.01.2022 08:30:00,23.99378458,23.99378458,19.78607563,17.73293076,16.88755113,16.30592447,15.80679425,15.39180517
03.01.2022 08:40:00,23.88519125,23.88519125,19.82255756,17.75014783,16.89056798,16.3070471,15.80810442,15.392789
03.01.2022 08:50:00,23.76943535,23.76943535,19.85733728,17.76758084,16.89377301,16.30818965,15.80940436,15.39377161
03.01.2022 09:00:00,23.64672483,23.64672483,19.89035008,17.78520232,16.89716598,16.30935443,15.81069455,15.3947529
03.01.2022 09:10:00,23.51728071,23.51728071,19.9215345,17.80298443,16.9007463,16.31054372,15.81197547,15.39573274
03.01.2022 09:20:00,23.38133662,23.38133662,19.95083241,17.82089894,16.904513,16.31175975,15.81324765,15.39671104
03.01.2022 09:30:00,23.23913842,23.23913842,19.97818918,17.83891732,16.90846472,16.31300469,15.81451163,15.39768771
03.01.2022 09:40:00,23.09094368,23.09094368,20.00355377,17.85701076,16.91259975,16.31428066,15.81576797,15.39866265
03.01.2022 09:50:00,22.93702119,22.93702119,20.02687878,17.87515027,16.91691598,16.31558973,15.81701726,15.39963579
03.01.2022 10:00:00,22.7776505,22.7776505,20.04812061,17.89330669,16.92141095,16.31693387,15.8182601,15.40060707
03.01.2022 10:10:00,22.61312133,22.61312133,20.06723948,17.91145079,16.92608183,16.31831501,15.81949711,15.40157643
03.01.2022 10:20:00,22.44373304,22.44373304,20.08419955,17.92955327,16.93092544,16.319735,15.82072893,15.40254383
03.01.2022 10:30:00,22.26979408,22.26979408,20.09896896,17.94758488,16.93593823,16.32119562,15.8219562,15.40350923
03.01.2022 10:40:00,22.09162139,22.09162139,20.11151991,17.96551642,16.94111631,16.32269855,15.8231796,15.40447261
03.01.2022 10:50:00,21.90953978,21.90953978,20.12182872,17.98331881,16.94645547,16.32424541,15.82439978,15.40543394
03.01.2022 11:00:00,21.72388134,21.72388134,20.12987583,18.00096318,16.95195115,16.32583771,15.82561746,15.40639323
03.01.2022 11:10:00,21.53498478,21.53498478,20.13564589,18.01842088,16.95759847,16.32747688,15.82683331,15.40735047
03.01.2022 11:20:00,21.34319482,21.34319482,20.13912776,18.03566355,16.96339223,16.32916427,15.82804805,15.40830569
03.01.2022 11:30:00,21.14886151,21.14886151,20.14031453,18.05266318,16.96932695,16.33090111,15.82926238,15.40925889
03.01.2022 11:40:00,20.95233957,20.95233957,20.13920356,18.06939216,16.97539683,16.33268855,15.83047702,15.41021013
03.01.2022 11:50:00,20.75398772,20.75398772,20.13579645,18.08582333,16.9815958,16.33452762,15.83169269,15.41115943
03.01.2022 12:00:00,20.55416799,20.55416799,20.13009907,18.10193002,16.9879175,16.33641927,15.83291011,15.41210685
03.01.2022 12:10:00,20.20281388,20.20281388,20.27629055,18.23677581,17.05570377,16.37970098,15.86797265,15.44149635
03.01.2022 12:20:00,19.94617844,19.94617844,20.39725496,18.37684727,17.12767009,16.42420976,15.90353222,15.47128263
03.01.2022 12:30:00,19.70842263,19.70842263,20.48756832,18.52095634,17.2040925,16.47011679,15.93961622,15.50147101
03.01.2022 12:40:00,19.47816,19.47816,20.54433687,18.66758847,17.28519483,16.51760955,15.97625975,15.53206717
03.01.2022 12:50:00,19.25203384,19.25203384,20.56814681,18.81489121,17.37113175,16.56688966,16.01350663,15.5630775
03.01.2022 13:00:00,19.0288827,19.0288827,20.56188582,18.96069964,17.46197048,16.61816989,16.05141026,15.59450952
03.01.2022 13:10:00,18.80836058,18.80836058,20.5292683,19.10262992,17.55767166,16.67167013,16.0900344,15.6263724
03.01.2022 13:20:00,18.59047847,18.59047847,20.47396273,19.2382388,17.65807016,16.72761246,16.12945379,15.65867744
03.01.2022 13:30:00,18.37541975,18.37541975,20.39924217,19.36520437,17.76285737,16.78621502,16.1697545,15.69143871
03.01.2022 13:40:00,18.16345596,18.16345596,20.3079106,19.48147753,17.87156804,16.84768491,16.21103401,15.72467357
03.01.2022 13:50:00,17.95490452,17.95490452,20.20234151,19.58537683,17.98357495,16.91220994,16.25340099,15.7584034
03.01.2022 14:00:00,17.75010611,17.75010611,20.08454904,19.67562537,18.09809432,16.97994945,16.29697457,15.79265413
03.01.2022 14:10:00,17.54941167,17.54941167,19.95625903,19.75134291,18.21420269,17.05102448,16.34188325,15.82745694
03.01.2022 14:20:00,17.35317474,17.35317474,19.81896937,19.81200987,18.33086402,17.12550755,16.38826324,15.86284879
03.01.2022 14:30:00,17.16174648,17.16174648,19.6739979,19.85741773,18.44696378,17.20341284,16.43625622,15.89887293
03.01.2022 14:40:00,16.9754725,16.9754725,19.5225192,19.88761581,18.56134641,17.28468741,16.48600652,15.93557931
03.01.2022 14:50:00,16.79469059,16.79469059,19.36559257,19.90286036,18.6728524,17.36920416,16.53765766,15.97302491
03.01.2022 15:00:00,16.61972911,16.61972911,19.20418328,19.90356935,18.78035231,17.45675741,16.59134834,16.01127381
03.01.2022 15:10:00,16.45090575,16.45090575,19.03917861,19.89028375,18.88277569,17.5470612,16.64720786,16.05039712
03.01.2022 15:20:00,16.28852652,16.28852652,18.87140021,19.86363557,18.9791341,17.63975091,16.70535116,16.09047272
03.01.2022 15:30:00,16.13288497,16.13288497,18.70161362,19.82432193,19.06853802,17.73438778,16.76587365,16.13158462
03.01.2022 15:40:00,15.98426147,15.98426147,18.53053568,19.7730844,19.15020796,17.83046623,16.82884597,16.17382211
03.01.2022 15:50:00,15.84292259,15.84292259,18.35884033,19.71069272,19.22348053,17.92742342,16.89430895,16.21727857
03.01.2022 16:00:00,15.70912059,15.70912059,18.18716328,19.63793218,19.28781024,18.02465038,16.96226907,16.26204995
03.01.2022 16:10:00,15.58309286,15.58309286,18.01610572,19.55559379,19.34276792,18.12150428,17.03269452,16.3082329
03.01.2022 16:20:00,15.46506157,15.46506157,17.84623732,19.46446684,19.38803654,18.21732099,17.10551217,16.35592262
03.01.2022 16:30:00,15.35523315,15.35523315,17.67809864,19.36533325,19.42340523,18.31142761,17.18060553,16.40521046
03.01.2022 16:40:00,15.253798,15.253798,17.51220317,19.25896327,19.44876199,18.40315444,17.25781382,16.45618124
03.01.2022 16:50:00,15.16093009,15.16093009,17.34903891,19.14611238,19.46408572,18.49184598,17.33693218,16.50891049
03.01.2022 17:00:00,15.0767867,15.0767867,17.18906976,19.02751899,19.46943786,18.57687083,17.417713,16.56346157
03.01.2022 17:10:00,15.0015081,15.0015081,17.03273661,18.90390277,19.46495394,18.65763027,17.49986831,16.61988287
03.01.2022 17:20:00,14.93521733,14.93521733,16.88045823,18.77596353,19.45083543,18.73356549,17.58307308,16.67820507
03.01.2022 17:30:00,14.87801999,14.87801999,16.73263203,18.64438048,19.42734179,18.80416338,17.66696933,16.73843864
03.01.2022 17:40:00,14.83000403,14.83000403,16.5896347,18.50981176,19.39478296,18.86896102,17.75117093,16.80057164
03.01.2022 17:50:00,14.79123963,14.79123963,16.45182264,18.37289414,19.35351247,18.92754893,17.83526881,16.86456787
03.01.2022 18:00:00,14.76177906,14.76177906,16.31953244,18.234243,19.30392088,18.97957311,17.91883648,16.93036544
03.01.2022 18:10:00,14.74165662,14.74165662,16.19308115,18.09445229,19.24642997,19.02473612,18.00143578,16.9978758
03.01.2022 18:20:00,14.73088857,14.73088857,16.07276657,17.95409465,19.18148724,19.06279718,18.08262255,17.06698336
03.01.2022 18:30:00,14.72947312,14.72947312,15.95886744,17.81372156,19.10956114,19.09357154,18.16195221,17.13754548
03.01.2022 18:40:00,14.73739045,14.73739045,15.85164364,17.67386353,19.03113659,19.11692923,18.23898508,17.20939305
03.01.2022 18:50:00,14.75460274,14.75460274,15.75133628,17.53503028,18.94671108,19.13279319,18.31329143,17.28233159
03.01.2022 19:00:00,14.78105427,14.78105427,15.65816782,17.39771101,18.85679113,19.14113706,18.38445607,17.35614264
03.01.2022 19:10:00,14.81667152,14.81667152,15.57234216,17.26237454,18.76188916,19.14198261,18.45208253,17.43058576
03.01.2022 19:20:00,14.86136334,14.86136334,15.49404468,17.12946958,18.66252068,19.13539691,18.51579678,17.50540073
03.01.2022 19:30:00,14.91502112,14.91502112,15.42344236,16.99942488,18.55920184,19.12148938,18.57525038,17.58031011
03.01.2022 19:40:00,14.97751899,14.97751899,15.36068376,16.87264944,18.45244722,19.10040866,18.63012321,17.65502202
03.01.2022 19:50:00,15.04871407,15.04871407,15.3058991,16.74953267,18.3427679,19.07233956,18.68012562,17.72923308
03.01.2022 20:00:00,15.12844678,15.12844678,15.25920035,16.63044456,18.23066974,19.03749987,18.72500022,17.80263151
03.01.2022 20:10:00,15.2165411,15.2165411,15.22068123,16.51573582,18.11665189,18.99613726,18.76452307,17.87490022
03.01.2022 20:20:00,15.31280496,15.31280496,15.19041734,16.40573797,18.00120544,18.94852633,18.79850454,17.94571993
03.01.2022 20:30:00,15.41703055,15.41703055,15.16846618,16.30076353,17.8848123,18.89496559,18.82678977,18.01477226
03.01.2022 20:40:00,15.52899479,15.52899479,15.15486731,16.20110608,17.76794409,18.83577464,18.8492587,18.08174268
03.01.2022 20:50:00,15.6484597,15.6484597,15.1496424,16.10704036,17.65106132,18.77129151,18.86582585,18.14632338
03.01.2022 21:00:00,15.77517288,15.77517288,15.15279539,16.01882238,17.53461252,18.70187001,18.87643978,18.20821592
03.01.2022 21:10:00,15.908868,15.908868,15.16431261,15.93668951,17.4190336,18.62787729,18.88108231,18.26713373
03.01.2022 21:20:00,16.0492653,16.0492653,15.18416299,15.86086053,17.3047472,18.54969155,18.8797675,18.3228044
03.01.2022 21:30:00,16.19607214,16.19607214,15.21229816,15.79153578,17.19216213,18.46769983,18.87254047,18.37497171
03.01.2022 21:40:00,16.34898352,16.34898352,15.24865277,15.72889717,17.08167296,18.38229596,18.85947605,18.42339747
03.01.2022 21:50:00,16.50768273,16.50768273,15.2931446,15.67310832,16.97365952,18.29387869,18.84067733,18.46786307
03.01.2022 22:00:00,16.67184188,16.67184188,15.3456749,15.62431464,16.86848657,18.20284981,18.81627408,18.50817085
03.01.2022 22:10:00,16.84112259,16.84112259,15.40612861,15.58264341,16.7665035,18.10961259,18.78642111,18.54414516
03.01.2022 22:20:00,17.0151766,17.0151766,15.47437468,15.5482039,16.66804401,18.01457014,18.7512966,18.57563325
03.01.2022 22:30:00,17.19364644,17.19364644,15.55026639,15.5210875,16.57342586,17.91812406,18.71110035,18.60250591
03.01.2022 22:40:00,17.37616613,17.37616613,15.63364167,15.50136783,16.48295069,17.82067303,18.66605206,18.62465787
03.01.2022 22:50:00,17.56236185,17.56236185,15.72432351,15.48910087,16.39690382,17.72261163,18.61638956,18.64200807
03.01.2022 23:00:00,17.75185268,17.75185268,15.82212031,15.48432513,16.3155541,17.6243292,18.56236712,18.65449966
03.01.2022 23:10:00,17.94425133,17.94425133,15.92682631,15.4870618,16.23915376,17.52620877,18.50425371,18.66209987
03.01.2022 23:20:00,18.13916484,18.13916484,16.03822203,15.49731495,16.16793832,17.42862614,18.44233132,18.66479971
03.01.2022 23:30:00,18.33619537,18.33619537,16.15607472,15.51507171,16.10212652,17.33194893,18.37689335,18.66261355
03.01.2022 23:40:00,18.53494093,18.53494093,16.28013884,15.5403025,16.04192024,17.23653584,18.30824298,18.6555785
03.01.2022 23:50:00,18.73499619,18.73499619,16.41015658,15.57296125,15.98750446,17.14273583,18.23669165,18.64375375
04.01.2022 00:00:00,18.93595319,18.93595319,16.54585834,15.61298566,15.93904724,17.05088751,18.16255756,18.6272198
04.01.2022 00:10:00,19.13740219,19.13740219,16.68696332,15.66029745,15.89669974,16.96131847,18.08616423,18.60607751
04.01.2022 00:20:00,19.33893238,19.33893238,16.83318005,15.71480269,15.8605962,16.87434472,18.00783915,18.58044722
04.01.2022 00:30:00,19.54013271,19.54013271,16.98420698,15.77639207,15.83085401,16.79027019,17.92791241,18.55046769
04.01.2022 00:40:00,19.74059267,19.74059267,17.13973307,15.84494123,15.80757377,16.70938623,17.8467155,18.51629502
04.01.2022 00:50:00,19.93990305,19.93990305,17.29943841,15.92031112,15.79083933,16.63197124,17.76458009,18.4781016
04.01.2022 01:00:00,20.13765675,20.13765675,17.46299483,16.00234838,15.78071793,16.55829024,17.6818369,18.43607489
04.01.2022 01:10:00,20.33344952,20.33344952,17.63006657,16.0908857,15.7772603,16.48859456,17.59881461,18.39041632
04.01.2022 01:20:00,20.52688079,20.52688079,17.8003109,16.18574224,15.78050076,16.42312152,17.51583886,18.34134009
04.01.2022 01:30:00,20.71755435,20.71755435,17.97337882,16.28672403,15.79045743,16.36209418,17.43323127,18.28907199
04.01.2022 01:40:00,20.90507918,20.90507918,18.14891572,16.39362448,15.80713237,16.30572112,17.35130858,18.23384821
04.01.2022 01:50:00,21.08907017,21.08907017,18.32656205,16.50622475,15.83051177,16.25419622,17.27038174,18.17591419
04.01.2022 02:00:00,21.26914883,21.26914883,18.50595407,16.62429431,15.86056618,16.2076985,17.19075516,18.11552343
04.01.2022 02:10:00,21.44494406,21.44494406,18.68672448,16.7475914,15.89725071,16.166392,17.11272596,18.05293639
04.01.2022 02:20:00,21.61609281,21.61609281,18.86850319,16.87586354,15.94050534,16.13042565,17.03658323,17.98841931
04.01.2022 02:30:00,21.7822408,21.7822408,19.05091801,17.0088481,15.99025512,16.0999332,16.96260745,17.92224315
04.01.2022 02:40:00,21.94304319,21.94304319,19.23359536,17.14627278,16.0464105,16.0750332,16.89106985,17.8546825
04.01.2022 02:50:00,22.09816526,22.09816526,19.41616099,17.28785624,16.10886764,16.05582891,16.82223185,17.78601457
04.01.2022 03:00:00,22.24728298,22.24728298,19.5982407,17.43330865,16.17750871,16.04240839,16.75634456,17.71651812
